#METADATA
#Channel identifier,Info_Respondent_Name,Info_Respondent_Gender,Info_Respondent_Age,Info_Respondent_Group,Info_Interval_Type,Info_Interval_Group,Info_Interval_Label,Info_Interval_Start,Info_Interval_Duration,Info_Interval_ParentLabel,Info_Interval_ParentStart,Info_Interval_ParentDuration,Info_AOI_Duration%,Info_AOI_ValidData,Info_AOI_SizePx2,Info_AOI_SizeCm2,Info_AOI_Size%,AOI_GazeMetrics_DwellCount,AOI_GazeMetrics_RevisitCountGazeDwells,AOI_GazeMetrics_HitSequence,AOI_GazeMetrics_HitTimeAoi,AOI_GazeMetrics_HitTimeParent,AOI_GazeMetrics_DwellTimeGazeMs,AOI_GazeMetrics_DwellTimeGaze%,AOI_GazeMetrics_FirstDwellDuration,AOI_GazeMetrics_LastDwellDuration,AOI_GazeMetrics_SkipCount,AOI_FixationMetrics_DwellsFixations,AOI_FixationMetrics_RevisitCountFixationDwells,AOI_FixationMetrics_FixationCount,AOI_FixationMetrics_TtffSequence,AOI_FixationMetrics_TtffAoi,AOI_FixationMetrics_TtffParent,AOI_FixationMetrics_TtffMax,AOI_FixationMetrics_DwellTimeFixationMs,AOI_FixationMetrics_DwellTimeFixation%,AOI_FixationMetrics_DurationFixation,AOI_FixationMetrics_FirstFixationDuration,AOI_FixationMetrics_LastFixationDuration,AOI_FixationMetrics_DispersionFixation,AOI_SaccadeMetrics_DwellsSaccades,AOI_SaccadeMetrics_SaccadeCount,AOI_SaccadeMetrics_EntrySaccadeOnsetAoi,AOI_SaccadeMetrics_EntrySaccadeOnsetParent,AOI_SaccadeMetrics_DurationSaccade,AOI_SaccadeMetrics_AmplitudeSaccade,AOI_SaccadeMetrics_PeakVelocitySaccade,AOI_SaccadeMetrics_PeakAccelerationSaccade,AOI_SaccadeMetrics_PeakDecelerationSaccade,AOI_SaccadeMetrics_DirectionSaccade,AOI_MouseMetrics_MouseClicks
#Group,Respondent Info,Respondent Info,Respondent Info,Respondent Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,AOI Info,AOI Info,AOI Info,AOI Info,AOI Info,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Mouse based metrics
#Unit,,,,,,,,Milliseconds,Milliseconds,,Milliseconds,Milliseconds,Percentage,Percentage,Square pixels,Square centimeters,Percentage,,,Index,Milliseconds,Milliseconds,Milliseconds,Percentage,Milliseconds,Milliseconds,,,,,Index,Milliseconds,Milliseconds,Milliseconds,Milliseconds,Percentage,Milliseconds,Milliseconds,Milliseconds,Degrees,,,Milliseconds,Milliseconds,Milliseconds,Degrees,Degrees per second,Degrees per second squared,Degrees per second squared,Degrees,
#Short unit,,,,,,,,ms,ms,,ms,ms,%,%,px^2,cm^2,%,,,,ms,ms,ms,%,ms,ms,,,,,,ms,ms,ms,ms,%,ms,ms,ms,deg,,,ms,ms,ms,deg,deg/s,deg/s^2,deg/s^2,deg,
#Description,"Name of the respondent.","Gender of the respondent.","Age of the respondent.","Group of the respondent.","Type of the interval that the metrics refers to.","Group of the interval.","Name of the interval.","Start time of the interval (relative to recording start).","Duration of the interval.","Name of the parent.","Start time of the parent (relative to recording start).","Duration of the parent.","Percentage of the parent's duration during which the AOI was active.","Percentage of collected and interpolated samples during the interval. Values below 100% indicate missing data.","Size of the AOI in square pixels.","Size of the AOI in square centimeters.","Percentage of the stimulus' area covered by the AOI.","Count of how often the respondent's gaze entered the AOI (i.e. how often the AOI was visited).","Count of how often the respondent looked back at the AOI after the first dwell.","Index of the order in which the AOIs were gazed at for the first time for the current parent.","Time point at which the gaze entered the AOI for the first time (relative to AOI onset).","Time point at which the gaze entered the AOI for the first time (relative to parent interval onset).","Total time during which the respondent's gaze was recorded inside the AOI.","How much time the respondent spent gazing at the AOI in relation to the time during which the AOI was active.","Duration of the respondent's very first dwell on the AOI.","Duration of the respondent's very last dwell on the AOI.","How many gaze dwells there were without any detected fixation.","Count of how often the respondent looked at the AOI and fixated on it at least once.  A new dwell is counted if the respondent fixated at any location outside the AOI, and then revisited the AOI with at least one fixation.","Count of how often the respondent looked back and fixated at the AOI after the first dwell.","Count of all fixations detected inside the AOI, summed up across all dwells.","Index of the order in which the AOIs were fixated at for the first time for the current parent.","Start time of the respondent's first fixation detected inside the AOI (relative to AOI onset).","Start time of the respondent's first fixation detected inside the AOI (relative to parent interval onset).","Start time of the respondent's first fixation detected inside the AOI (relative to parent interval onset). In case the respondent did not fixate on the AOI, the parent's presentation duration (as maximally possible time) is used as TTFF.","Total time the respondent spent fixating at the AOI (i.e. the sum of all fixation durations inside this AOI).","How much time the respondent spent fixating at the AOI in relation to the time during which the AOI was active.","Average duration of all the respondent's fixations detected inside the AOI.","Duration of the respondent's very first fixation detected inside the AOI.","Duration of the respondent's very last fixation detected inside the AOI.","Average dispersion of all the respondent's fixations detected inside the AOI (i.e. how much the fixation's gaze points are spread out).","Count of how often the respondent looked at the AOI with at least one whole saccade detected between entry and exit.","Count of all saccades with start and end points detected inside the AOI, summed up across all dwells.","Start time of the respondent's first saccade entering the AOI (relative to AOI onset).","Start time of the respondent's first saccade entering the AOI (relative to parent interval onset).","Average duration of all the respondent's saccades detected inside the AOI.","Average amplitude of all the respondent's saccades detected inside the AOI (i.e. angular distance that the eyes travelled from start point to end point).","Average peak velocity of all the respondent's saccades detected inside the AOI (i.e.  the maximal speed of the eyes during this saccade).","Average peak acceleration of all the respondent's saccades detected inside the AOI (i.e.  the maximal increase in speed of the eyes during this saccade).","Average peak deceleration of all the respondent's saccades detected inside the AOI (i.e.  the maximal decrease in speed of the eyes during this saccade).","Average direction of all the respondent's saccades detected inside the AOI, indicated as clockwise angles: 0 degrees mean a horizontal saccade from left to right, 90 degrees a vertical saccade from top to bottom.","Count of all the respondent's mouse clicks detected inside the AOI."
#DATA
"Study Name","Respondent Name","Respondent Gender","Respondent Age","Respondent Group","Type","Group","Label","Start","Duration (ms)","Parent Label","Parent Start","Parent Duration","Duration (%)","Valid data","Size (px2)","Size (cm2)","Size (%)","Dwell count","Revisit count (gaze dwells)","Hit sequence","Hit time (AOI)","Hit time (Parent)","Dwell time (gaze, ms)","Dwell time (gaze, %)","First dwell duration","Last dwell duration","Skip count","Dwells with fixations","Revisit count (fixation dwells)","Fixation count","TTFF sequence","TTFF (AOI)","TTFF (Parent)","TTFF (max.)","Dwell time (fixation, ms)","Dwell time (fixation, %)","Duration of average fixation","First fixation duration","Last fixation duration","Dispersion of average fixation","Dwells with saccades","Saccade count","Entry saccade onset (AOI)","Entry saccade onset (Parent)","Duration of average saccade","Amplitude of average saccade","Peak velocity of average saccade","Peak acceleration of average saccade","Peak deceleration of average saccade","Direction of average saccade","Mouse click count"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Vrbo2","582049.74","22729.04","VrboPage2","508141.77","115714.78","19.64","98.7","NA","NA","NA","5","4","3","1054.65","74962.62","1791.37","7.88","335.76","354.49","0","5","4","9","3","1214.76","75122.73","75122.73","962.67","4.24","106.96","92.54","138.35","0.41","5","11","982.51","74890.48","30.12","1.34","43.45","1459.31","-390.95","179.24","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Reserva Final Vrbo2","617597.07","6255.36","VrboPage2","508141.77","115714.78","5.41","100","NA","NA","NA","2","1","4","1400.87","110856.16","2947.55","47.12","2437","499.35","0","2","1","14","4","1440.38","110895.67","110895.67","1623.49","25.95","115.96","78.3","187.49","0.38","2","23","1330.21","110785.5","38.23","1.99","63.37","2540.02","-1601.26","179.57","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Stimulus","","AgodaPage2","654140.36","94417.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Opciones Agoda2","656436.64","28892.27","AgodaPage2","654140.36","94417.11","30.6","84.03","NA","NA","NA","11","10","1","215.14","2511.42","4301.01","14.89","231.94","448.37","1","10","9","15","1","254.74","2551.03","2551.03","2119.59","7.34","141.31","162.01","70.57","0.4","7","25","170.41","2466.7","43.13","1.47","53.51","1860.04","-26320.32","190.55","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Filtros Agoda2","687299.96","4585.85","AgodaPage2","654140.36","94417.11","4.86","85.3","NA","NA","NA","3","2","2","11.26","33170.86","1725.86","37.63","123.67","426.47","1","2","1","8","2","0","33159.6","33159.6","1039.71","22.67","129.96","34.06","92.08","0.39","2","6","NA","NA","25.77","1.29","45.32","1282.54","-571.46","253.08","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Vista Previa Agoda2","741583.52","2741.06","AgodaPage2","654140.36","94417.11","2.9","92.81","NA","NA","NA","3","2","3","10.3","87453.46","1592.11","58.08","237.1","219.89","1","2","1","4","3","0","87443.16","87443.16","710.63","25.93","177.66","67.06","232.85","0.46","2","9","NA","NA","52.62","2.12","68.33","2386.97","-3204.98","149.94","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Reserva Final Agoda2","746882.84","1673.1","AgodaPage2","654140.36","94417.11","1.77","100","NA","NA","NA","1","0","4","43.9","92786.38","248.48","14.85","233.9","233.9","0","1","0","1","4","162.69","92905.16","92905.16","107.37","6.42","107.37","107.37","107.37","0.45","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Stimulus","","HotelesPage2","779420.5","65908.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Opciones Hoteles3","780875.33","18997.36","HotelesPage2","779420.5","65908.49","28.82","82.54","NA","NA","NA","2","1","1","5073.62","6528.45","492.58","2.59","251.63","309.41","0","2","1","2","1","5145.2","6600.03","6600.03","311.65","1.64","155.83","110.73","200.92","0.52","2","4","5027.02","6481.85","26.66","0.99","52.04","1608.09","NA","115.92","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Filtros Hoteles3","798590.05","32060.11","HotelesPage2","779420.5","65908.49","48.64","98.46","NA","NA","NA","3","2","2","11.86","19181.41","10221.11","31.88","896.06","520.56","0","3","2","41","2","52.13","19221.68","19221.68","6703.05","20.91","163.49","361.48","142.2","0.43","3","75","NA","NA","28.66","1.51","51.03","1868.62","-9512.14","217.61","3"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Vista Previa Hoteles2","838853.09","5055.9","HotelesPage2","779420.5","65908.49","7.67","99.67","NA","NA","NA","1","0","3","12.04","59444.63","4545.37","89.9","4602.54","4602.54","0","1","0","15","3","256.84","59689.44","59689.44","2047.06","40.49","136.47","126.78","63.43","0.44","1","38","NA","NA","51.71","4.9","111.06","4345.38","-6251.11","208","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Reserva Final Hoteles2","844329.64","998.09","HotelesPage2","779420.5","65908.49","1.51","98.33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","65908.49","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Stimulus","","VrboPage3","897872.44","101907.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Opciones Vrbo3","899772.93","66658.27","VrboPage3","897872.44","101907.51","65.41","98.64","NA","NA","NA","11","10","1","774.95","2675.43","3006.03","4.51","140.2","328.78","3","7","6","11","1","782.34","2682.83","2682.83","1927.59","2.89","175.24","124.55","296.97","0.43","9","31","752.24","2652.73","30.73","1.88","52.89","15475.07","-1255.79","204.06","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Filtros Vrbo3","921118.96","63758.34","VrboPage3","897872.44","101907.51","62.56","98.58","NA","NA","NA","12","11","2","402.13","23648.64","4549.47","7.14","154.17","1491.2","2","8","7","24","2","875.2","24121.72","24121.72","4325.06","6.78","180.21","141.91","353.68","0.41","9","44","362.96","23609.48","28.39","1.69","54.51","26150.51","-1421.47","177.71","6"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Vrbo3","986625","6129.77","VrboPage3","897872.44","101907.51","6.02","93.82","NA","NA","NA","3","2","3","2500.05","91252.61","1417.1","23.12","184.18","997.37","0","3","2","9","3","2585.95","91338.51","91338.51","835.62","13.63","92.85","83.27","90.73","0.38","3","13","2447.01","91199.57","24.41","2.72","58.9","2079","-2402.63","161.02","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Reserva Final Vrbo3","998346.56","1422.08","VrboPage3","897872.44","101907.51","1.4","100","NA","NA","NA","1","0","4","887.3","101361.41","545.68","38.37","518.78","518.78","0","1","0","3","4","940.92","101415.03","101415.03","293.14","20.61","97.71","143.05","23.37","0.39","1","3","817.25","101291.36","52.09","1.22","56.55","2190.04","-777.6","184.23","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Stimulus","","AgodaPage3","1030210.02","77960.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Opciones Agoda3","1032262.15","19570.09","AgodaPage3","1030210.02","77960.52","25.1","92.36","NA","NA","NA","6","5","1","1758.22","3810.35","2234.7","11.42","1090.64","199.85","2","4","3","11","1","1985.27","4037.4","4037.4","1254.48","6.41","114.04","79.15","204.08","0.4","5","17","1704.57","3756.7","49.25","1.48","62.61","19792.64","-1678.98","200.88","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Filtros Agoda3","1068585.04","19528.9","AgodaPage3","1030210.02","77960.52","25.05","100","NA","NA","NA","8","7","2","749.51","39124.53","8778.14","44.95","312.58","331.28","0","7","6","40","2","757.15","39132.16","39132.16","5354.36","27.42","133.86","186.91","109.89","0.38","8","78","710.71","39085.72","31.46","1.7","51.95","5109.67","-6201.61","184.3","3"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Agoda3","1101793.58","2899.59","AgodaPage3","1030210.02","77960.52","3.72","100","NA","NA","NA","1","0","3","14.95","71598.51","2800.74","96.59","2781.31","2781.31","0","1","0","12","3","7.46","71591.01","71591.01","1329.51","45.85","110.79","79.07","92.81","0.37","1","27","NA","NA","40.4","2.94","83.6","59191.02","-3614.74","177.06","1"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Reserva Final Agoda3","1106736.47","1421.13","AgodaPage3","1030210.02","77960.52","1.82","100","NA","NA","NA","1","0","4","435.91","76962.36","375.7","26.44","389.94","389.94","0","1","0","1","4","631.15","77157.6","77157.6","63.45","4.46","63.45","63.45","63.45","0.29","1","3","318.48","76844.93","33.51","0.82","65.58","22032.73","NA","117.98","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Stimulus","","HotelesPage3","1140887.74","94437.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Opciones Hoteles3","1142215.4","19370.79","HotelesPage3","1140887.74","94437.39","20.51","98.05","NA","NA","NA","6","5","1","1344.69","2672.35","2002.74","10.34","109.13","612.38","2","4","3","9","1","1737.59","3065.25","3065.25","1064.19","5.49","118.24","109.35","63.07","0.43","5","29","NA","NA","39.79","1.26","60.85","16861.42","-1744.68","156.56","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Filtros Hoteles3","1168756.72","44205.97","HotelesPage3","1140887.74","94437.39","46.81","98.66","NA","NA","NA","1","0","2","14088.82","41957.8","295.8","0.67","277.02","277.02","0","1","0","1","2","14205.02","42074","42074","60.1","0.14","60.1","60.1","60.1","0.24","1","4","14035.35","41904.33","24.89","0.11","47.3","1655.1","-1721.02","159.59","0"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Hoteles3","1228782.22","4769.74","HotelesPage3","1140887.74","94437.39","5.05","94.83","NA","NA","NA","3","2","3","3.16","87897.64","3782.9","79.31","2134.38","183.73","0","2","1","10","3","35.11","87929.58","87929.58","2007.75","42.09","200.78","224.72","90.21","0.36","3","29","NA","NA","46.43","3.67","86.41","3161.17","-3453.84","191.01","2"
"Hoteles Grupo 2","RESPONDENT1","FEMALE","26","Default","Dynamic AOI","NA","Reserva Final Hoteles3","1233551.96","1772.45","HotelesPage3","1140887.74","94437.39","1.88","100","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","94437.39","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","AgodaPage","68157.19","158669.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Agoda1","70137.41","54674.35","AgodaPage","68157.19","158669.41","34.46","29.1","NA","NA","NA","3","2","1","10447.65","12427.88","509.44","0.93","221.17","283.86","1","2","1","2","1","13997.01","15977.24","15977.24","159.43","0.29","79.71","63.23","96.2","0.36","3","8","NA","NA","37.32","1.49","84.62","3839.33","-684.42","234.47","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Agoda1","131467.85","35403.52","AgodaPage","68157.19","158669.41","22.31","34.49","NA","NA","NA","4","3","2","1183.64","64494.31","1873.72","5.29","497.46","737.65","2","2","1","5","2","19369.3","82679.97","82679.97","427.04","1.21","85.41","76.89","70.35","0.43","4","25","1136.88","64447.54","42.08","1.35","63.43","4172.67","-18118.74","189.05","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Agoda1","204759.42","8341.34","AgodaPage","68157.19","158669.41","5.26","69.29","NA","NA","NA","2","1","3","69.96","136672.2","6453.04","77.36","5338.97","1082.64","0","1","0","14","3","425.1","137027.34","137027.34","1452.41","17.41","103.74","174.16","137.5","0.42","2","67","NA","NA","39.86","2.96","77.21","12046.61","-3142.35","192.54","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Agoda1","216088.44","10736.63","AgodaPage","68157.19","158669.41","6.77","86.98","NA","NA","NA","2","1","4","1223.02","149154.28","1973.04","18.38","870.28","1238.85","1","1","0","1","4","3875.4","151806.66","151806.66","79.28","0.74","79.28","79.28","79.28","0.36","2","17","1119.95","149051.2","82.44","2.4","111.56","6556","-3693.11","172.49","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","VrboPage","283868.01","149932.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Vrbo1","285052.39","105494.3","VrboPage","283868.01","149932.12","70.36","69.64","NA","NA","NA","1","0","2","83943.3","99677.23","98.55","0.09","157.67","157.67","0","1","0","1","2","83967.26","99701.18","99701.18","108.46","0.1","108.46","108.46","108.46","0.45","NA","NA","83809.34","99543.26","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Vrbo1","308630.02","96231.5","VrboPage","283868.01","149932.12","64.18","71.73","NA","NA","NA","3","2","1","708.7","25470.71","657.21","0.68","170.61","301.4","1","2","1","2","1","748.14","25510.15","25510.15","193.23","0.2","96.62","123.18","70.05","0.44","2","6","644.15","25406.16","39.43","1.8","61.18","2716.35","-1384.81","199.96","5"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista previa Reserva Vrbo","412374.08","11161.59","VrboPage","283868.01","149932.12","7.44","70","NA","NA","NA","6","5","3","3.04","128509.11","3496.2","31.32","969.85","354.86","1","4","3","9","3","90.42","128596.49","128596.49","1206.51","10.81","134.06","111.18","91.64","0.39","6","24","NA","NA","44.69","2.23","184.94","19899.1","-2715.41","141.96","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final","425128.51","8661.14","VrboPage","283868.01","149932.12","5.78","71.21","NA","NA","NA","4","3","4","1025.47","142285.96","1705.98","19.7","468.64","739","2","2","1","3","4","3725.41","144985.91","144985.91","236.74","2.73","78.91","62.37","79.58","0.29","4","16","NA","NA","48.41","1.64","78.5","2740.06","-3097.79","141.43","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","HotelesPage","492610.37","116766.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Hoteles1","493742.36","27016.4","HotelesPage","492610.37","116766.5","23.14","88.63","NA","NA","NA","2","1","1","569.81","1701.8","345.1","1.28","170.27","279.79","0","1","0","3","1","562.05","1694.05","1694.05","262.75","0.97","87.58","123.66","61.94","0.37","2","5","NA","NA","25.03","1.53","43.49","1293.31","-1154.84","310.63","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Hoteles1","524592.13","29615.7","HotelesPage","492610.37","116766.5","25.36","90.18","NA","NA","NA","17","16","2","1665.6","33647.36","11054.56","37.33","580.98","1156.36","8","8","7","26","2","2659.98","34641.74","34641.74","2252.85","7.61","86.65","94.78","62.61","0.43","15","131","1627.04","33608.8","52.86","2.12","79.47","8290.88","-2084.01","195.6","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Hoteles1","598532.41","2448.73","HotelesPage","492610.37","116766.5","2.1","81.21","NA","NA","NA","1","0","3","219.35","106141.39","657.38","26.85","880.22","880.22","0","1","0","1","3","734.35","106656.39","106656.39","64.78","2.65","64.78","64.78","64.78","0.7","1","10","195.88","106117.92","53.26","2.67","92.01","3540.28","-4283.51","157.33","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Hoteles1","600981.14","8381.09","HotelesPage","492610.37","116766.5","7.18","61.06","NA","NA","NA","2","1","4","5248.58","113619.35","1000.48","11.94","375.24","727.01","0","1","0","3","4","5351.73","113722.51","113722.51","402.46","4.8","134.15","77.38","110.71","0.43","2","8","5115.46","113486.23","59.38","1.87","83.66","43272.01","-3570.87","123.73","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","AgodaPage2","667766.54","98868.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Agoda2","669604.35","35075.6","AgodaPage2","667766.54","98868.55","35.48","62.11","NA","NA","NA","3","2","1","18.3","1856.11","657.15","1.87","337.53","271.52","2","1","0","2","1","0","1837.81","1837.81","195.89","0.56","97.94","131.95","63.94","0.28","3","6","NA","NA","50.72","1.46","88.7","88095.58","-3038.82","217.72","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros Agoda2","707156.32","3869.33","AgodaPage2","667766.54","98868.55","3.91","100","NA","NA","NA","2","1","2","758.99","40148.77","2502.72","64.68","1904.43","691.88","0","2","1","9","2","782.33","40172.1","40172.1","917.31","23.71","101.92","77.29","63.37","0.55","2","24","735.21","40124.99","52.86","1.34","84.32","34590.66","-3332.06","183.27","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Agoda2","748572.72","8286.37","AgodaPage2","667766.54","98868.55","8.38","94.26","NA","NA","NA","3","2","3","64.59","80870.76","7236.22","87.33","4315.56","1518.75","0","3","2","15","3","1098.09","81904.27","81904.27","1161.1","14.01","77.41","62.34","64.29","0.37","3","86","25.68","80831.86","46.66","2.23","72.07","11455.24","-4925.84","184.47","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Agoda2","760461.62","6166.3","AgodaPage2","667766.54","98868.55","6.24","72.53","NA","NA","NA","6","5","4","3.48","92698.56","3486.01","56.53","1717.03","205.65","6","NA","NA","NA","NA","NA","NA","98868.55","NA","NA","NA","NA","NA","NA","5","21","NA","NA","88.77","2.23","129.9","22899.41","-15990.97","129.64","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Stimulus","","VrboPage2","812959.6","90027.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Opciones Vrbo2","814547.16","49863.89","VrboPage2","812959.6","90027.55","55.39","74.46","NA","NA","NA","1","0","1","38879.49","61098.76","82.15","0.16","155.52","155.52","1","NA","NA","NA","NA","NA","NA","90027.55","NA","NA","NA","NA","NA","NA","1","1","NA","NA","30.99","1.64","240.79","NA","-12950.42","24.78","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Filtros VRBO2","851680.26","33362.5","VrboPage2","812959.6","90027.55","37.06","82.91","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","90027.55","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Vista Previa Reserva Vrbo2","891102.54","4364.21","VrboPage2","812959.6","90027.55","4.85","72.45","NA","NA","NA","3","2","2","11.67","78154.61","1251.62","28.68","855.36","187.55","2","1","0","1","1","425.42","78568.36","78568.36","75.45","1.73","75.45","75.45","75.45","0.22","3","10","NA","NA","68.33","1.69","122.96","111660.26","-3431.79","93.84","1"
"Hoteles Grupo 2","RESPONDENT2","MALE","26","Default","Dynamic AOI","NA","Reserva Final Vrbo2","897256.18","5719.29","VrboPage2","812959.6","90027.55","6.35","59.77","NA","NA","NA","1","0","3","2940.43","87237.01","197.22","3.45","268.63","268.63","1","NA","NA","NA","NA","NA","NA","90027.55","NA","NA","NA","NA","NA","NA","1","1","NA","NA","181.8","3.36","363.46","18883.92","-18120.93","292.64","0"
